GO_term	taxon
GO:1902733	Gallus gallus
GO:1903042	Gallus gallus
GO:1903931	Schizosaccharomyces
GO:0002789	Drosophila
GO:0014038	Homo sapiens
GO:0019186	Sophophora
GO:0032013	Bilateria
GO:0033947	cellular organisms
GO:0042547	Brassicaceae
GO:0044557	Euarchontoglires
GO:0045770	Brassicaceae
GO:0060300	Bilateria
GO:0080171	Viridiplantae
GO:0090602	Brassicaceae
GO:0090603	Viridiplantae
GO:0097121	Homo sapiens
GO:0098960	Haplorrhini
GO:0106346	Eukaryota
GO:0140026	Dictyostelium
GO:1904014	Bilateria
GO:1904633	Osteoglossocephalai
GO:1905275	Xenopus laevis
GO:1990435	Euarchontoglires
GO:0002923	Amniota
GO:0004153	Drosophila
GO:0033975	root
GO:0044855	Amniota
GO:0046702	Rhabditida
GO:0047251	Magnoliopsida
GO:0050366	cellular organisms
GO:0050857	Amniota
GO:0051067	Drosophila
GO:0062058	Saccharomycetaceae
GO:0120039	Murinae
GO:1903866	Magnoliopsida
GO:0000740	Eukaryota
GO:0002776	root
GO:0008029	Boreoeutheria
GO:0009885	Mesangiospermae
GO:0010341	Brassicaceae
GO:0010665	Euarchontoglires
GO:0018803	Bacteria
GO:0019149	Escherichia coli K-12
GO:0060418	Euteleostomi
GO:0072532	Brassicaceae
GO:0072547	Embryophyta
GO:0072548	Embryophyta
GO:0072549	Embryophyta
GO:0072550	Brassicaceae
GO:0072551	Brassicaceae
GO:0072552	Brassicaceae
GO:0102453	Pentapetalae
GO:0141016	cellular organisms
GO:1901984	Boreoeutheria
GO:1905310	Euarchontoglires
GO:2000136	Euarchontoglires
GO:0005633	Saccharomyces cerevisiae S288C
GO:0009861	Eukaryota
GO:0010357	Eukaryota
GO:0010393	Arabidopsis thaliana
GO:0031025	Schizosaccharomyces
GO:0047358	saccharomyceta
GO:0060108	Rhabditida
GO:0061856	Opisthokonta
GO:1901997	Embryophyta
GO:1904962	Brassicaceae
GO:2000029	Magnoliopsida
GO:0034242	Amniota
GO:0043508	Bilateria
GO:0044655	Evosea
GO:1900399	Saccharomycetaceae
GO:1903343	Eukaryota
GO:0010921	Euarchontoglires
GO:0033506	Brassicaceae
GO:0034156	root
GO:0034592	Euarchontoglires
GO:0042483	Murinae
GO:0044337	Murinae
GO:0050323	Bacteria
GO:0060085	Boreoeutheria
GO:0071901	Eukaryota
GO:0097185	Saccharomycetaceae
GO:1904568	Euarchontoglires
GO:1904698	Murinae
GO:1904709	Rattus norvegicus
GO:2000109	Murinae
GO:2000808	Euarchontoglires
GO:0002414	Boreoeutheria
GO:0006497	Bilateria
GO:0018023	Opisthokonta
GO:0030581	Eukaryota
GO:0031585	Boreoeutheria
GO:0043086	Eukaryota
GO:0045234	Bilateria
GO:0046919	Schizosaccharomyces
GO:0047146	Eurotiomycetidae
GO:0080034	Mesangiospermae
GO:0102526	cellular organisms
GO:0102779	Eukaryota
GO:0140073	Drosophila melanogaster
GO:1901600	Pentapetalae
GO:1903165	Euteleostomi
GO:1904188	root
GO:2000833	Euteleostomi
GO:2000844	Euteleostomi
GO:0018813	root
GO:0061191	Fungi
GO:0097599	cellular organisms
GO:0098005	Bacillus phage SPP1
GO:0106069	Saccharomyces cerevisiae S288C
GO:0140953	Eukaryota
GO:1900386	Brassicaceae
GO:0008070	Drosophila
GO:0030714	Drosophila melanogaster
GO:0035244	cellular organisms
GO:0042873	Escherichia coli K-12
GO:0045733	cellular organisms
GO:0046859	Nyctotherus ovalis
GO:0055110	Euteleostomi
GO:0060345	Amniota
GO:0070406	root
GO:0090295	cellular organisms
GO:0090710	Halobacteriales
GO:1902265	Embryophyta
GO:1903464	Opisthokonta
GO:1903912	Amniota
GO:1903988	Eukaryota
GO:1904797	cellular organisms
GO:2000541	Euarchontoglires
GO:0009799	Mesangiospermae
GO:0036190	Zea mays
GO:0051001	Bilateria
GO:0060316	Homo sapiens
GO:0061772	Euarchontoglires
GO:0180023	Schizosaccharomyces pombe 972h-
GO:1901067	Saccharomyces cerevisiae S288C
GO:1903407	Euteleostomi
GO:1903545	Euarchontoglires
GO:0030611	root
GO:0031732	Euarchontoglires
GO:0034421	cellular organisms
GO:0060635	Schizosaccharomyces
GO:0140748	Schizosaccharomyces
GO:1900482	Bos
GO:1902854	Schizosaccharomyces
GO:1903864	Rhabditida
GO:1905758	Schizosaccharomyces
GO:2000549	Euarchontoglires
GO:0010055	rosids
GO:0032107	Eukaryota
GO:0033137	Boreoeutheria
GO:0036082	Drosophila
GO:0120292	Schizosaccharomyces
GO:0140510	Schizosaccharomyces pombe 972h-
GO:1900602	Aspergillus fumigatus Af293
GO:1901704	Drosophila
GO:1903180	Euarchontoglires
GO:0002240	Brassicaceae
GO:0009731	Saccharomycetaceae
GO:0018126	Bilateria
GO:0019320	Eukaryota
GO:0050326	Cyprinus carpio
GO:0060945	Euarchontoglires
GO:0099243	Euarchontoglires
GO:0102597	Oryzinae
GO:0140475	Schizosaccharomyces
GO:0150002	Bilateria
GO:2000122	Magnoliopsida
GO:2000876	Saccharomycetaceae
GO:0000704	Tequatrovirus T4
GO:0010371	rosids
GO:0010650	Bilateria
GO:0018624	root
GO:0021506	Murinae
GO:0033016	Apicomplexa
GO:0042184	Pseudomonas putida
GO:0043550	Boreoeutheria
GO:0044799	Escherichia coli K-12
GO:0090470	rosids
GO:0004732	cellular organisms
GO:0034983	Boreoeutheria
GO:0035157	Drosophila
GO:0042071	Drosophila
GO:0045680	Drosophila
GO:0070428	Murinae
GO:0097434	cellular organisms
GO:0102881	Dictyostelium discoideum
GO:1902632	Boreoeutheria
GO:0005622	Eukaryota
GO:0009336	cellular organisms
GO:0010321	Mesangiospermae
GO:0014741	Euarchontoglires
GO:0031539	rosids
GO:0045691	Mesangiospermae
GO:0045697	Mesangiospermae
GO:0047034	Brucella
GO:0048801	Drosophila
GO:0050285	Pentapetalae
GO:0052879	leotiomyceta
GO:0061122	Dictyostelia
GO:0072275	Glires
GO:0080046	Mesangiospermae
GO:1901734	malvids
GO:1990785	Eukaryota
GO:0030761	Lamiales
GO:0034964	Saccharomycotina
GO:0035884	cellular organisms
GO:0044058	Sophophora
GO:0044101	Bacteria
GO:0044187	Viruses
GO:0044188	Roseolovirus
GO:0060795	Bilateria
GO:0061173	Fungi
GO:0097007	Mesangiospermae
GO:0097008	Pentapetalae
GO:0110101	Ascomycota
GO:0120026	Moloney murine leukemia virus isolate Shinnick
GO:1904787	Caenorhabditis
GO:1905031	Euarchontoglires
GO:0001816	Amniota
GO:0007384	Drosophila
GO:0009454	cellular organisms
GO:0016844	Pentapetalae
GO:0019617	Sphingobium sp. SYK-6
GO:0042443	Rattus norvegicus
GO:0050016	Acinetobacter phage Ab105-3phi
GO:0061560	Gallus gallus
GO:0075341	Orthoherpesviridae
GO:0102164	cellular organisms
GO:0141145	cellular organisms
GO:1902721	Amniota
GO:1902764	Gallus gallus
GO:1903502	Drosophila
GO:1904960	cellular organisms
GO:1905243	Euarchontoglires
GO:2000679	Amniota
GO:0001905	Euteleostomi
GO:0009883	cellular organisms
GO:0010201	Pentapetalae
GO:0010203	Arabidopsis thaliana
GO:0010663	Rattus norvegicus
GO:0031516	Brassicaceae
GO:0032493	Euarchontoglires
GO:0033552	Euteleostomi
GO:0033950	Dikarya
GO:0034694	Neopterygii
GO:0048533	Brassicaceae
GO:0052639	Brassicaceae
GO:0052640	Brassicaceae
GO:0052641	Brassicaceae
GO:0061192	Schizosaccharomyces
GO:0070279	cellular organisms
GO:0080002	Brassicaceae
GO:0080020	Mesangiospermae
GO:0090704	Brassicaceae
GO:1904584	cellular organisms
GO:1904784	root
GO:1990236	Saccharomycetes
GO:0006766	Homo sapiens
GO:0010801	root
GO:0033740	Pseudomonadati
GO:0035298	Drosophila
GO:0036320	Schizosaccharomyces
GO:0046341	Euarchontoglires
GO:0050732	Boreoeutheria
GO:0062182	Euteleostomi
GO:0070250	Ascomycota
GO:0090688	Drosophila
GO:1903026	Homo sapiens
GO:0018401	Boreoeutheria
GO:0045772	Opisthokonta
GO:0047224	Euarchontoglires
GO:0075307	leotiomyceta
GO:0102313	cellular organisms
GO:0106223	Pentapetalae
GO:1903368	Drosophila
GO:2000480	Boreoeutheria
GO:0047266	Bacteria
GO:0047662	Brucella
GO:0050886	Boreoeutheria
GO:0060315	Tetrapoda
GO:0099017	Amniota
GO:0140255	Drosophila
GO:0160152	Eukaryota
GO:1903606	Amniota
GO:1990148	Escherichia coli K-12
GO:0019341	cellular organisms
GO:0030787	Mesembryanthemum crystallinum
GO:0033845	Saccharomycetaceae
GO:0044865	Escherichia phage T7
GO:0046528	Drosophila
GO:0046687	cellular organisms
GO:0046809	root
GO:0046844	Bilateria
GO:0052675	Saccharomyces cerevisiae S288C
GO:0052694	Brassicaceae
GO:0061137	Magnoliopsida
GO:0062045	Magnoliopsida
GO:0071938	Drosophila
GO:0090033	Saccharomycotina
GO:1900618	Magnoliopsida
GO:1901497	Euarchontoglires
GO:1904010	Euarchontoglires
GO:1904612	Euarchontoglires
GO:0000153	Murinae
GO:0007505	Drosophila
GO:0015951	Escherichia coli K-12
GO:0019538	Eukaryota
GO:0031240	Pseudomonadati
GO:0035977	Bifidobacterium longum subsp. infantis ATCC 15697 = JCM 1222 = DSM 20088
GO:0036309	Bilateria
GO:0047375	Betaproteobacteria
GO:0097545	Eukaryota
GO:0009345	Bacteria
GO:0015089	Brassicaceae
GO:0018531	Bacteria
GO:0043370	Euteleostomi
GO:0044658	root
GO:0048674	Drosophila
GO:0050643	Eukaryota
GO:0097328	Evosea
GO:2000013	Arabidopsis thaliana
GO:0015224	Trypanosomatidae
GO:0015877	Trypanosomatidae
GO:0061764	Opisthokonta
GO:0141141	cellular organisms
GO:1903023	Taphrinomycotina
GO:0007425	Drosophila
GO:0030339	Eukaryota
GO:0032037	Dictyostelia
GO:0032071	Tetrapoda
GO:0048451	Mesangiospermae
GO:0048601	Ecdysozoa
GO:0060699	cellular organisms
GO:0060735	Boreoeutheria
GO:0090408	Brassicaceae
GO:0010151	Brassicaceae
GO:0016863	cellular organisms
GO:0018342	Eukaryota
GO:0019919	Eukaryota
GO:0022622	Brassicaceae
GO:0030993	Rhabditida
GO:0033821	Viruses
GO:0034607	Rhabditida
GO:0043400	Euteleostomi
GO:0045315	Drosophila
GO:0047207	root
GO:0047805	cellular organisms
GO:0061457	Gallus gallus
GO:0071409	Amniota
GO:0098939	Euarchontoglires
GO:0102670	Hologalegina
GO:0103007	Mesangiospermae
GO:0140903	Eukaryota
GO:1904144	Caenorhabditis elegans
GO:1905795	Euarchontoglires
GO:2001259	Bilateria
GO:0006671	Tracheophyta
GO:0007463	Drosophila
GO:0039531	Homo sapiens
GO:0043042	cellular organisms
GO:0048054	Drosophila
GO:0050058	cellular organisms
GO:0060278	Ecdysozoa
GO:0061493	Ascomycota
GO:0071452	Magnoliopsida
GO:0101019	Euarchontoglires
GO:1903562	Rhabditida
GO:1904321	Euarchontoglires
GO:0006973	Opisthokonta
GO:0015968	Bacteria
GO:0019860	Bilateria
GO:0032793	Boreoeutheria
GO:0102993	Eukaryota
GO:1901695	Mesangiospermae
GO:1902567	Euarchontoglires
GO:1903663	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2
GO:2000417	Euarchontoglires
GO:0007171	root
GO:0010422	rosids
GO:0015673	cellular organisms
GO:0016938	Opisthokonta
GO:0032903	Euarchontoglires
GO:0035302	Drosophila
GO:0071490	Brassicaceae
GO:0071491	Eukaryota
GO:0071929	Euteleostomi
GO:0097204	Dictyostelia
GO:0180013	Fungi
GO:1900033	Pentapetalae
GO:1990295	Schizosaccharomyces
GO:0010199	Mesangiospermae
GO:0042621	cellular organisms
GO:0046219	Homo sapiens
GO:0097379	Euteleostomi
GO:0098545	Murinae
GO:0102146	Zea mays
GO:0140024	Sophophora
GO:1905613	Mesangiospermae
GO:0004734	Drosophila
GO:0006728	Drosophila
GO:0018463	Candidatus Kinetoplastidibacterium
GO:0018885	Euarchontoglires
GO:0018910	Homo sapiens
GO:0042197	Homo sapiens
GO:0047155	root
GO:0050406	cellular organisms
GO:0072326	Caenorhabditis
GO:0097568	Giardia
GO:0097594	Giardia duodenalis
GO:0097597	Giardia duodenalis
GO:0102080	Bos taurus
GO:0140275	Opisthokonta
GO:1904056	Euarchontoglires
GO:1904193	Rattus norvegicus
GO:1904213	Rattus norvegicus
GO:1905287	Fungi
GO:1905911	Rhabditida
GO:0001713	Drosophila
GO:0009692	Homo sapiens
GO:0010600	Pentapetalae
GO:0018149	Opisthokonta
GO:0019567	Brassicaceae
GO:0019608	Bacteria
GO:0035713	Eukaryota
GO:0039642	African swine fever virus BA71V
GO:0047979	Eukaryota
GO:0050139	Pentapetalae
GO:0050539	Bacteria
GO:0050552	Spermatophyta
GO:0052545	Pentapetalae
GO:0080127	Brassicaceae
GO:0102903	Mesangiospermae
GO:0160135	Boreoeutheria
GO:1900796	Aspergillus nidulans FGSC A4
GO:1905641	Euarchontoglires
GO:2000905	Brassicaceae
GO:0008205	Drosophila
GO:0018814	Bacillus sp. OxB-1
GO:0071366	Brassicaceae
GO:0120072	Euarchontoglires
GO:0141049	Drosophila melanogaster
GO:0160080	Brassicaceae
GO:1902609	Magnoliopsida
GO:1903260	Fungi
GO:0007490	Drosophila
GO:0010922	Boreoeutheria
GO:0016689	cellular organisms
GO:0018907	Bacteria
GO:0033051	Escherichia coli K-12
GO:0045968	Endopterygota
GO:0048134	Bilateria
GO:0062071	Schizosaccharomyces pombe
GO:0070142	Bilateria
GO:0102934	Pentapetalae
GO:1901805	Euarchontoglires
GO:0009947	malvids
GO:0010865	rosids
GO:0014854	Euarchontoglires
GO:0032414	Homo sapiens
GO:0036192	Mesangiospermae
GO:0044589	Magnoliopsida
GO:0047218	rosids
GO:0061187	Bilateria
GO:0097507	cellular organisms
GO:0097508	Ascomycota
GO:0097509	Ascomycota
GO:1900232	root
GO:1901347	Mesangiospermae
GO:1902438	Eukaryota
GO:1904719	Euarchontoglires
GO:1904853	Saccharomycotina
GO:0022609	Apis mellifera
GO:0042704	Homo sapiens
GO:0047779	Candidatus Endoriftia persephone str. Hot96_1+Hot96_2
GO:0048650	Apis mellifera
GO:0071026	Saccharomyces cerevisiae S288C
GO:0097627	Trypanosoma brucei brucei TREU927
GO:0098704	Streptococcus pneumoniae TIGR4
GO:0120102	Escherichia coli K-12
GO:0141213	cellular organisms
GO:1905490	Rhabditida
GO:1905944	Caenorhabditis
GO:0003053	Drosophila
GO:0008979	root
GO:0018027	Chordata
GO:0070263	Ascomycota
GO:0080176	cellular organisms
GO:0099148	Bilateria
GO:1901973	Enterobacteriaceae
GO:1905850	Rhabditida
GO:1905852	Rhabditida
GO:1990443	cellular organisms
GO:0019742	Eukaryota
GO:0031739	Rhabditida
GO:0033923	root
GO:0047104	Bacteria
GO:0051413	Euarchontoglires
GO:1900575	Aspergillus nidulans FGSC A4
GO:1900584	Aspergillus nidulans FGSC A4
GO:1900587	Aspergillus nidulans FGSC A4
GO:1900793	Aspergillus nidulans FGSC A4
GO:1900813	Aspergillus nidulans FGSC A4
GO:0001987	Murinae
GO:0009056	cellular organisms
GO:0010013	Magnoliopsida
GO:0032244	Euarchontoglires
GO:0032900	Euarchontoglires
GO:0042323	Euarchontoglires
GO:0061968	Caenorhabditis
GO:0070797	Aspergillus nidulans FGSC A4
GO:0016118	cellular organisms
GO:0018153	cellular organisms
GO:0031150	Dictyostelia
GO:0047799	cellular organisms
GO:0050543	Euarchontoglires
GO:0090301	Euteleostomi
GO:0097069	Euarchontoglires
GO:0098699	Euarchontoglires
GO:2000490	Euarchontoglires
GO:0007421	Drosophila
GO:0010808	Euarchontoglires
GO:0033273	Euarchontoglires
GO:0033957	Bacteria
GO:0048031	Escherichia coli K-12
GO:0061875	Rattus norvegicus
GO:0099123	Boreoeutheria
GO:1904102	Euarchontoglires
GO:0015971	Drosophila
GO:0030450	Murinae
GO:0042387	Drosophila
GO:0044129	Plasmodium
GO:0050629	Bacillati
GO:0062124	Boreoeutheria
GO:1902648	Opisthokonta
GO:1904101	Archelosauria
GO:1905302	Eukaryota
GO:0001536	Eukaryota
GO:0035670	rosids
GO:0050958	Drosophila
GO:0050980	Drosophila
GO:0060269	Drosophila
GO:0061054	Gallus gallus
GO:0061725	Muroidea
GO:0062206	Marrubium vulgare
GO:0070258	cellular organisms
GO:0106234	Escherichia coli K-12
GO:0106239	Lamiaceae
GO:0140443	Opisthokonta
GO:1903620	Bilateria
GO:1990091	Rattus norvegicus
GO:1990191	Bacteria
GO:0031912	Paramecium octaurelia
GO:0033820	Tequatrovirus
GO:0035382	Boreoeutheria
GO:0044509	Bilateria
GO:0047596	cellular organisms
GO:0060961	Euarchontoglires
GO:0090261	Euarchontoglires
GO:0098672	Viruses
GO:0160186	Rattus norvegicus
GO:1903036	Rattus norvegicus
GO:0009852	Mesangiospermae
GO:0018021	Bilateria
GO:0030047	Bilateria
GO:0035756	root
GO:0036410	Schizosaccharomyces pombe 972h-
GO:0050054	cellular organisms
GO:0070303	Bilateria
GO:0070788	Aspergillus niger
GO:0098853	Ascomycota
GO:1904375	Euarchontoglires
GO:0033879	Pentapetalae
GO:0047276	cellular organisms
GO:0047378	Boreoeutheria
GO:0047875	Endopterygota
GO:0097160	Euarchontoglires
GO:1902974	Dikarya
GO:0014844	Euteleostomi
GO:0022406	Euteleostomi
GO:0106362	Enterobacteriaceae
GO:0120194	Brassicaceae
GO:1901032	Euarchontoglires
GO:2000295	Brassicaceae
GO:0018190	Mus musculus
GO:0018191	Euteleostomi
GO:0018394	cellular organisms
GO:0034761	Drosophila
GO:0043543	Mus musculus
GO:0044195	Euarchontoglires
GO:0051366	Mus musculus
GO:0071303	Rattus norvegicus
GO:0071378	Euarchontoglires
GO:0071781	Brassicaceae
GO:0085035	Brassicaceae
GO:0102673	Euarchontoglires
GO:0106230	Boreoeutheria
GO:0160011	Opisthokonta
GO:1904586	Euarchontoglires
GO:1904620	cellular organisms
GO:1904648	Rattus norvegicus
GO:1904710	Boreoeutheria
GO:2000614	Rattus norvegicus
GO:0003387	Caenorhabditis
GO:0033231	Arabidopsis
GO:0043468	Escherichia coli K-12
GO:0047139	Eukaryota
GO:1904117	Boreoeutheria
GO:0032826	Boreoeutheria
GO:0035602	Boreoeutheria
GO:0035603	Boreoeutheria
GO:0035604	Boreoeutheria
GO:0039537	root
GO:0050301	Bacteria
GO:0052026	root
GO:0060196	Saccharomycetaceae
GO:0060365	Euteleostomi
GO:0060601	Tetrapoda
GO:0090724	Euarchontoglires
GO:0098689	Caudoviricetes
GO:0102698	lamiids
GO:1990723	Euarchontoglires
GO:0005141	Boreoeutheria
GO:0019540	Mycobacterium
GO:0030264	Euarchontoglires
GO:0032792	Boreoeutheria
GO:0044647	Plasmodium falciparum 3D7
GO:0044847	cellular organisms
GO:0047292	Glycine max
GO:0051234	root
GO:0061694	Escherichia coli K-12
GO:0061782	Murinae
GO:0071389	Euarchontoglires
GO:0102001	Pentapetalae
GO:0102002	fabids
GO:0102170	Pentapetalae
GO:0102395	Mesangiospermae
GO:0141116	Orthopoxvirus vaccinia
GO:1904176	Escherichia coli K-12
GO:1905414	Murinae
GO:0032533	Sophophora
GO:0035246	Eukaryota
GO:0047145	leotiomyceta
GO:0070435	Euarchontoglires
GO:0070499	Bacillus anthracis
GO:0160039	Rhabditida
GO:1900240	Candida albicans SC5314
GO:1904123	Rhabditida
GO:0002668	Rattus norvegicus
GO:0018013	Euteleostomi
GO:0018016	Euteleostomi
GO:0034199	Boreoeutheria
GO:0035572	Euteleostomi
GO:0035573	Euteleostomi
GO:0047999	Priestia megaterium
GO:0050616	Pentapetalae
GO:0052727	Pentapetalae
GO:0052728	Pentapetalae
GO:0060464	Murinae
GO:0072651	Artiodactyla
GO:1901181	Brassicaceae
GO:1902760	cellular organisms
GO:1904372	Euarchontoglires
GO:1904386	Euarchontoglires
GO:1905204	Murinae
GO:1990780	Euarchontoglires
GO:0007038	Candida albicans SC5314
GO:0009059	Homo sapiens
GO:0042858	Dickeya dadantii 3937
GO:0090125	Murinae
GO:0090126	Euarchontoglires
GO:0141174	root
GO:1901424	Bilateria
GO:1905456	Amniota
GO:2001197	Ecdysozoa
GO:0030640	Aspergillus fumigatus Af293
GO:0035712	Euarchontoglires
GO:0035714	Muroidea
GO:0050087	Brucella
GO:0072001	Gallus gallus
GO:0090372	Saccharomycetaceae
GO:0098769	Oncorhynchus mykiss
GO:0160126	Bilateria
GO:1900281	Euarchontoglires
GO:1903854	Rhabditida
GO:2000572	Euarchontoglires
GO:0004774	Opisthokonta
GO:0010327	Brassicaceae
GO:0018057	Opisthokonta
GO:0019889	Bilateria
GO:0032572	Rattus norvegicus
GO:0051872	Pseudomonas aeruginosa PAO1
GO:0071273	Pseudomonas putida
GO:0071275	Eukaryota
GO:0102449	Solanum subgen. Lycopersicon
GO:1990615	Saccharomycetaceae
GO:2001292	Pseudomonas putida
GO:0010694	root
GO:0048915	Danio rerio
GO:0098744	Ascomycota
GO:0102672	Eukaryota
GO:0140245	Euarchontoglires
GO:0140665	Schizosaccharomyces
GO:1902738	Gallus gallus
GO:0006115	Escherichia coli K-12
GO:0009334	Escherichia coli K-12
GO:0019664	Escherichia coli K-12
GO:0043574	Brassicaceae
GO:0060233	Drosophila
GO:0098022	Viruses
GO:0102294	Mycobacterium tuberculosis
GO:0110118	Drosophila
GO:1990828	Euarchontoglires
GO:0002377	Gallus gallus
GO:0009419	Pseudomonadati
GO:0018674	Mentha
GO:0019113	Mentha
GO:0031495	Saccharomycetaceae
GO:0033121	Candida albicans SC5314
GO:0042139	Drosophila
GO:0044001	cellular organisms
GO:0045007	Opisthokonta
GO:0070473	Euarchontoglires
GO:0071414	Trypanosoma brucei brucei TREU927
GO:0090055	Fungi
GO:0102117	Arabidopsis thaliana
GO:0102963	Coptis japonica
GO:0140480	Ascomycota
GO:0140879	Penicillium
GO:1900443	Candida albicans SC5314
GO:1900461	Saccharomycotina
GO:2001121	Mycobacterium tuberculosis H37Rv
GO:0046000	Drosophila
GO:0050565	Gammaproteobacteria
GO:0052683	Arabidopsis thaliana
GO:0090689	Schizosaccharomyces
GO:0106425	Eukaryota
GO:0140628	Centruroides margaritatus
GO:1901180	Pseudomonadota
GO:1902441	Taphrinomycotina
GO:1990896	Schizosaccharomyces
GO:0002295	Homo sapiens
GO:0010084	Bilateria
GO:0010221	Mesangiospermae
GO:0033491	Poales
GO:0047904	Gluconobacter japonicus
GO:0140872	Penicillium aethiopicum
GO:1900054	Euarchontoglires
GO:0034284	Euarchontoglires
GO:0047120	Pseudomonadota
GO:0047370	Bacteria
GO:0047374	Bilateria
GO:0050463	cellular organisms
GO:0072302	Tetrapoda
GO:0086066	Euarchontoglires
GO:1900438	Candida albicans SC5314
GO:1901418	Drosophila
GO:1905631	Euarchontoglires
GO:1990159	Escherichia coli K-12
GO:1990160	Escherichia coli K-12
GO:2001076	Tetrapoda
GO:0007636	Drosophila
GO:0032168	saccharomyceta
GO:0045764	Pseudomonas aeruginosa PAO1
GO:0120179	Euarchontoglires
GO:1902022	Escherichia coli K-12
GO:1902944	Sophophora
GO:1904508	Rhabditida
GO:0001821	Euarchontoglires
GO:0003693	Drosophila
GO:0005589	Euarchontoglires
GO:0009930	Brassicaceae
GO:0010437	Euteleostomi
GO:0018206	Boreoeutheria
GO:0034696	Euarchontoglires
GO:0042532	Euarchontoglires
GO:0043578	Eukaryota
GO:0047513	cellular organisms
GO:0086083	Homo sapiens
GO:0090431	Brassicaceae
GO:0106036	Sophophora
GO:1902185	Arabidopsis thaliana
GO:0003262	Osteoglossocephalai
GO:0006180	Dictyostelia
GO:0008809	Escherichia coli K-12
GO:0033511	Mesangiospermae
GO:0035477	Osteoglossocephalai
GO:0045183	Rattus norvegicus
GO:0046005	Euarchontoglires
GO:0052038	root
GO:0140092	Euarchontoglires
GO:1904152	Eukaryota
GO:1904474	Rattus norvegicus
GO:1905174	Euarchontoglires
GO:1905326	Opisthokonta
GO:1990795	Rattus norvegicus
GO:1990796	Murinae
GO:0006603	cellular organisms
GO:0034006	Artemisia annua
GO:0051931	Drosophila melanogaster
GO:0071336	Murinae
GO:0140163	Crotalus viridis viridis
GO:1905383	Drosophila
GO:0010734	Boreoeutheria
GO:0018365	Eukaryota
GO:0031631	Sophophora
GO:0042268	Mus musculus
GO:0048370	Tetrapoda
GO:0051097	Homo sapiens
GO:0060201	Homo sapiens
GO:0102106	Curcuma
GO:0106372	Brassicaceae
GO:1903421	Euarchontoglires
GO:1903617	Schizosaccharomyces
GO:1903811	Euarchontoglires
GO:1904307	Euarchontoglires
GO:1904384	Murinae
GO:1990787	Euarchontoglires
GO:2000487	Euarchontoglires
GO:0043097	Eukaryota
GO:0046092	Euarchontoglires
GO:0048053	Sophophora
GO:0048750	Sophophora
GO:0090691	Magnoliopsida
GO:0120260	Trypanosoma brucei brucei TREU927
GO:1903611	Phasianidae
GO:1904107	Rhabditida
GO:1990469	Drosophila melanogaster
GO:0010128	Burkholderia cepacia
GO:0015663	Candida albicans SC5314
